Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2013-06-17,13.279643058776855,28.332462310791016,133.4156951904297,13.393380888119987,28.49265044532947,134.04853438918036,13.229230084606897,28.137451130801253,132.42586723751856,13.262429132742627,28.234956720796134,133.2939877260743,259414400,12409200,136295600
2013-06-18,13.272575378417969,28.50657844543457,134.47042846679688,13.368791481433478,28.548367691508382,134.67326185645842,13.224621645666756,28.255848282647513,133.4806005348512,13.266120257665563,28.346390320726815,133.4887094136493,195025600,9893100,114695600
2013-06-19,13.002988815307617,28.1444091796875,132.61251831054688,13.269196093521805,28.861773871807543,134.59217493018713,13.002988815307617,28.1444091796875,132.55573137734598,13.261203530046934,28.562290957134067,134.35689355554507,310940000,16936100,206149500
2013-06-20,12.813631057739258,27.2529239654541,129.32656860351562,13.094593025927265,28.102617183863472,132.62870223956963,12.762295437346607,27.14148865860563,128.98580998313116,12.889251365201249,28.04690085885288,131.3224546714452,357310800,24899700,321255900
2013-06-21,12.710960388183594,27.69170570373535,129.74176025390625,12.910770399128976,27.837966738097496,130.30453228825291,12.544965073651387,27.371329450995276,128.43675240372113,12.864352453565957,27.60116632154441,130.20666105540604,481118400,21938300,271956800
2013-06-24,12.374052047729492,27.531518936157227,128.1023406982422,12.562180630105104,27.86582495423248,129.21974540972138,12.236029469243125,27.252931916175214,127.0175555821117,12.523448250767633,27.47580259489205,128.3878150508207,480746000,16433700,222329000
2013-06-25,12.376814842224121,27.66385269165039,129.3339385986328,12.535432360174559,27.810111089427203,130.5818465196621,12.260002931839605,27.468838837786347,128.3959603769891,12.471186507180851,27.733498788640787,129.26052273320795,314162800,12942100,162262200
2013-06-26,12.236641883850098,28.08869743347168,130.6144561767578,12.44321397207981,28.19316656646959,130.90808227969015,12.162558204098227,27.90064980588187,129.88854892860223,12.415855224491034,27.91457955498052,130.39423348818968,367724000,13855600,134848000
2013-06-27,12.104767799377441,28.039949417114258,131.3811492919922,12.338698657481238,28.471763783170346,131.98471752559732,12.09739086904431,28.02602232115126,131.27511383927725,12.272916172013645,28.311575611309028,131.39746531059657,337246000,11459100,129483700
2013-06-28,12.189300537109375,27.93546485900879,130.84286499023438,12.30426718352157,28.165299011320325,131.64217586252573,11.953832290467254,27.928498658038222,130.38611592035357,12.030375210317395,28.03297041797897,131.01415211417904,578516400,16316000,160402900
2013-07-01,12.579387664794922,28.179229736328125,131.6095428466797,12.673145319048436,28.499605914607137,132.52304089332077,12.333468465078818,28.109583665163928,131.3811683350194,12.378656763415465,28.20708922752473,131.52797518731066,391053600,10754300,131954800
2013-07-02,12.864349365234375,28.116544723510742,131.48719787597656,12.960873288315684,28.374241009053097,132.3762280738271,12.58707630881309,27.984216137268213,130.90809738970694,12.602138804995128,28.186193445343978,131.41378200766286,469865200,12248300,154863700
2013-07-03,12.935358047485352,28.200130462646484,131.54428100585938,13.002371785889173,28.24888325208977,131.9439425930063,12.83237983168779,27.879751573240654,130.67971864370315,12.937202484895854,28.026012598398264,130.89177711794713,240928800,5264800,75216400
2013-07-05,12.831459999084473,28.221025466918945,132.96348571777344,13.011903804605124,28.41603663651357,133.01242133497442,12.767828946665272,27.963331756122056,131.56060661245036,12.92275843953553,28.360320298127075,132.514888484302,274024800,10402200,122416900
2013-07-08,12.758604049682617,28.23495101928711,133.72201538085938,12.941507078567437,28.38817291969823,134.0808931748975,12.623348580150635,28.151372538887376,133.01242402613343,12.914149152995561,28.311563297906435,133.64861195357275,298138400,9936300,108092500
2013-07-09,12.98300552368164,28.436931610107422,134.68446350097656,13.0183560092323,28.604083276346024,134.8475863791897,12.61504888141509,28.360319322736462,133.98302392373006,12.71403122597023,28.45782490418029,134.56211200820832,352584400,8760500,119298000
2013-07-10,12.933206558227539,28.332462310791016,134.7333221435547,13.058318851194107,28.52747349078078,135.19007091979117,12.856972269951905,28.227990517609033,134.27657336731818,12.898470882875607,28.499613991688506,134.5538833463945,281405600,9539300,121410100
2013-07-11,13.134860038757324,28.576221466064453,136.5685272216797,13.16437103700934,28.659799949244775,136.70718225766112,12.946732349967178,28.37424677378105,134.72520304168856,13.001449017537306,28.555328173683183,136.2993689357834,326292400,13489600,135592200
2013-07-12,13.110882759094238,28.576221466064453,136.62564086914062,13.211709537401653,28.645870202048055,136.96820263188772,13.01558929278417,28.36728057176888,136.31571114788028,13.145926247566393,28.576221466064453,136.52776963563497,279563200,10686400,104212700
2013-07-15,13.139471054077148,28.562292098999023,137.14764404296875,13.263045899849145,28.729446410756683,137.34339895905327,13.058318269365177,28.506575766298237,136.76429844406,13.064774210818266,28.590151593763242,137.0008371900135,241917200,11418400,69450600
2013-07-16,13.224316596984863,28.019044876098633,136.6337890625,13.239993086593348,28.207092478105313,137.318912507566,13.03895429690641,27.510621058892838,136.26675953446292,13.111192723338217,27.705632206087493,137.23734485890185,216538000,33575600,88702100
2013-07-17,13.227697372436523,28.443897247314453,136.9844512939453,13.286411566109708,28.54140283592779,137.41673229000165,13.163451506977578,28.074768188470237,136.80501249043462,13.208946819149373,28.241919866999382,137.1557383138314,198990400,18513100,92873900
2013-07-18,13.272268295288086,28.423002243041992,137.7349090576172,13.367868764337459,28.604083660034103,138.06116728120256,13.236917808450036,28.374249451666124,137.18844053427523,13.322066465190188,28.45782528590649,137.27815999007638,218878800,9708800,103620100
2013-07-19,13.0629301071167,28.618011474609375,137.97955322265625,13.340510971358311,28.62497501998055,138.02848882837134,13.044485732271552,28.409070574714246,137.278113834633,13.313460042429883,28.47175311036555,137.44940090011028,268721600,11401100,103831700
2013-07-22,13.104738235473633,28.443897247314453,138.24874877929688,13.210483542390143,28.652838173889897,138.44450370041835,13.078916926568741,28.388178249919388,137.8490871490614,13.201569169922738,28.611051582671625,138.1753453509305,207796400,9425100,79428600
2013-07-23,12.879721641540527,28.527475357055664,137.9551544189453,13.12471829395378,28.64587690752964,138.517939057098,12.871114265574496,28.409076463409928,137.8817509736595,13.095208111486224,28.52051181024107,138.49347124200273,369395600,9400900,80829700
2013-07-24,13.541241645812988,28.457813262939453,137.44943237304688,13.666660101282327,28.64586080315413,138.54236930252407,13.379857072714163,28.38120100690828,137.17210980136977,13.492672283476473,28.638894603427616,138.48526945246553,591936800,10511000,112914000
2013-07-25,13.47945499420166,28.443897247314453,137.78379821777344,13.568601162163773,28.471756746011987,137.90614967741436,13.396764767705454,28.193167072692713,136.9763358333259,13.547083546195902,28.42300395170532,137.20471029008627,229493600,9147300,111088600
2013-07-26,13.556001663208008,28.304597854614258,137.93063354492188,13.557538284411347,28.311564056581343,137.97141736955223,13.351580971639786,27.86582011965393,136.63379006181722,13.381091158007953,28.311564056581343,137.20472627021462,200152400,12279600,107814600
2013-07-29,13.765028953552246,28.05387306213379,137.50657653808594,13.83265668331934,28.332462743656677,137.88992228950335,13.531712957518009,28.03994331237483,137.11507899564268,13.550156510707026,28.283709947914385,137.5799799937661,248057600,10132000,79695000
2013-07-30,13.935020446777344,28.08173370361328,137.50657653808594,14.052754157512869,28.3672869432138,138.06936125593205,13.809293353380292,28.03298090588843,137.18033066029696,13.831733597290826,28.151379798412155,137.92255434457175,309422400,10769400,85209600
2013-07-31,13.910737037658691,27.914579391479492,137.60435485839844,14.058595759722452,28.26281514642213,138.53416858792778,13.815443556496053,27.90064964246243,137.42491602941269,13.986358159231145,28.144413608191094,137.7919454721661,322957600,13557100,142388700
2013-08-01,14.038310050964355,28.25584602355957,139.19485473632812,14.041998926804435,28.381211094930016,139.3171937623709,13.933179552056005,28.137447154391758,138.57497048310958,14.009723315315348,28.137447154391758,138.64838634421093,206250800,12001100,110438400
2013-08-02,14.2184419631958,28.01207733154297,139.43136596679688,14.227971966798947,28.14440592584245,139.44768198366842,14.037692024056033,27.796170265954853,138.69730699874324,14.079190634061257,27.879746080416247,138.88489763360596,274783600,25516600,91116700
2013-08-05,14.430853843688965,28.060832977294922,139.22747802734375,14.468356579698206,28.18619804020444,139.43954893875346,14.20645306088529,27.984220699202712,138.94201614383408,14.284531774096616,27.984220699202712,139.1214550171149,318855600,9933200,54072700
2013-08-06,14.301748275756836,28.116544723510742,138.4363250732422,14.505861094995941,28.158333956610683,139.26011605751617,14.20706879508703,27.90064032789541,138.1263953705383,14.386897752520271,28.019039169771293,138.9583256964807,334857600,8645600,87495000
2013-08-07,14.293451309204102,27.96332550048828,137.98773193359375,14.355546563951858,28.088690554847577,138.1916386275106,14.19477593426045,27.900642973308635,137.47389552784753,14.257178184900704,28.074760809160175,137.99589616645565,298858000,9301800,84854700
2013-08-08,14.264982223510742,27.998151779174805,138.49343872070312,14.360595876144522,28.109587100753675,138.80336845429184,14.170295639425115,27.87278671029512,137.78383491312866,14.353169412587665,28.067797858851236,138.64024557680128,255777200,9481100,102181300
2013-08-09,14.061996459960938,27.970298767089844,138.09381103515625,14.247963779043454,28.081734114495454,138.73816336101842,14.037243232320318,27.893686467593195,137.6125940723605,14.191647252922575,28.032981316057267,138.31403381891124,266865200,9021600,91757700
2013-08-12,14.461472511291504,27.740455627441406,137.93063354492188,14.501387695484894,27.928500557198404,138.0937563979674,14.129454657842167,27.656877151074518,137.33522953084142,14.136572100018244,27.886713975842362,137.40048116115483,364434000,13970000,68593300
2013-08-13,15.148716926574707,27.61509132385254,138.3384246826172,15.306216178819689,27.893678282201165,138.57495091472487,14.482823678482996,27.510619553954633,137.35967527605868,14.572250295715937,27.810102460379323,138.17530185576976,881941200,13548700,80806000
2013-08-14,15.425027847290039,27.531518936157227,137.6288604736328,15.602948957414895,27.63599072916802,138.49342282603834,15.267219658898409,27.4061538472755,137.59622843459314,15.405843646451896,27.573308184727157,138.2732001216879,756372400,13787100,79829200
2013-08-15,15.406778335571289,27.225069046020508,135.70401000976562,15.545713067164161,27.440976151655306,136.56040831356134,15.133552479157864,27.176316257139703,135.46747123510508,15.36067442619729,27.37132741266292,136.54410473601712,490294000,14227800,152931800
2013-08-16,15.543545722961426,27.197202682495117,135.25534057617188,15.562420909280124,27.287744691907385,135.90784424880476,15.436174303256365,26.96040234337408,134.9861823445056,15.47608948889302,27.183272938214227,135.4429311817069,362306000,20565200,130868200
2013-08-19,15.710945129394531,27.009159088134766,134.39080810546875,15.896601784693559,27.225066170969104,135.56531248585603,15.595218536155807,26.946476558074952,134.38264387377362,15.605738534621574,27.1972066783142,135.10039931633807,510518400,11913000,96437600
2013-08-20,15.504554748535156,26.918622970581055,135.05145263671875,15.798513164250034,27.259892497889364,135.55713714135643,15.49681926167877,26.918622970581055,134.46420049466732,15.771902494553734,27.057915137009395,134.61100730744312,358688400,10238200,89294400
2013-08-21,15.54446792602539,26.660932540893555,134.21957397460938,15.692683190518196,26.953452000402848,135.41854663207238,15.50857335851454,26.64003924265302,133.91779597425477,15.58252730562773,26.904699199956024,134.6763230925991,335879600,15799000,159530500
